Date,Open,High,Low,Close,Adj Close,Volume
3/28/1991,2.473214,2.5,2.419643,2.428571,0.338199,19675600
4/1/1991,2.428571,2.482143,2.410714,2.446429,0.340686,29481200
4/2/1991,2.464286,2.598214,2.446429,2.598214,0.361824,73231200
4/3/1991,2.589286,2.598214,2.5,2.5,0.348146,60032000
4/4/1991,2.5,2.571429,2.482143,2.553571,0.355607,42109200
4/5/1991,2.5625,2.5625,2.455357,2.477679,0.345038,38852800
4/8/1991,2.473214,2.5,2.455357,2.5,0.348146,18118800
4/9/1991,2.491071,2.5,2.4375,2.455357,0.341929,29862000
4/10/1991,2.446429,2.473214,2.383929,2.388393,0.332604,54101600
4/11/1991,2.419643,2.549107,2.410714,2.535714,0.35312,88897200
4/12/1991,2.553571,2.616071,2.491071,2.5625,0.35685,91929600
4/15/1991,2.205357,2.303571,2.142857,2.223214,0.309602,425096000
4/16/1991,2.258929,2.303571,2.232143,2.294643,0.319549,155195600
4/17/1991,2.321429,2.321429,2.214286,2.258929,0.314575,80600800
4/18/1991,2.241071,2.25,2.169643,2.178571,0.303385,61840800
4/19/1991,2.178571,2.196429,2.125,2.129464,0.296546,71825600
4/22/1991,2.125,2.214286,2.098214,2.196429,0.305872,64254400
4/23/1991,2.223214,2.25,2.151786,2.196429,0.305872,59323600
4/24/1991,2.205357,2.214286,2.160714,2.169643,0.302141,26362000
4/25/1991,2.133929,2.133929,2.089286,2.089286,0.290951,78845200
4/26/1991,2.089286,2.107143,2.0625,2.09375,0.291573,31264800
4/29/1991,2.089286,2.151786,2.080357,2.080357,0.289707,51676800
4/30/1991,2.0625,2.080357,1.946429,1.964286,0.273544,177861600
5/1/1991,1.714286,1.75,1.678571,1.6875,0.234999,467093200
5/2/1991,1.705357,1.776786,1.696429,1.75,0.243703,202781600
5/3/1991,1.75,1.767857,1.723214,1.75,0.243703,60928000
5/6/1991,1.732143,1.803571,1.723214,1.794643,0.249919,53082400
5/7/1991,1.821429,1.830357,1.803571,1.808036,0.251784,67620000
5/8/1991,1.8125,1.8125,1.758929,1.776786,0.247433,44195200
5/9/1991,1.785714,1.839286,1.776786,1.8125,0.252406,59553200
5/10/1991,1.839286,1.901786,1.8125,1.830357,0.254893,60432400
5/13/1991,1.866071,1.910714,1.839286,1.883929,0.262353,61236000
5/14/1991,1.883929,1.919643,1.875,1.910714,0.266083,54236000
5/15/1991,1.839286,1.857143,1.75,1.803571,0.251163,129586800
5/16/1991,1.821429,1.830357,1.732143,1.75,0.243703,95533200
5/17/1991,1.741071,1.741071,1.660714,1.678571,0.233755,117765200
5/20/1991,1.6875,1.696429,1.571429,1.580357,0.237023,65542400
5/21/1991,1.616071,1.660714,1.598214,1.616071,0.242379,87449600
5/22/1991,1.633929,1.660714,1.625,1.651786,0.247736,56817600
5/23/1991,1.660714,1.669643,1.598214,1.611607,0.24171,52164000
5/24/1991,1.625,1.642857,1.607143,1.638393,0.245727,24281600
5/28/1991,1.642857,1.651786,1.616071,1.642857,0.246397,42859600
5/29/1991,1.651786,1.705357,1.638393,1.678571,0.251753,96000800
5/30/1991,1.678571,1.705357,1.660714,1.700893,0.255101,39586400
5/31/1991,1.696429,1.705357,1.651786,1.678571,0.251753,54465600
6/3/1991,1.678571,1.767857,1.669643,1.758929,0.263805,55017200
6/4/1991,1.767857,1.767857,1.732143,1.754464,0.263136,46071200
6/5/1991,1.758929,1.758929,1.705357,1.714286,0.25711,33322800
6/6/1991,1.723214,1.723214,1.660714,1.665179,0.249744,42126000
6/7/1991,1.651786,1.678571,1.629464,1.647321,0.247066,38186400
6/10/1991,1.642857,1.683036,1.633929,1.642857,0.246397,41860000
6/11/1991,1.607143,1.625,1.580357,1.59375,0.239032,47140800
6/12/1991,1.571429,1.598214,1.473214,1.513393,0.226979,108908800
6/13/1991,1.517857,1.535714,1.491071,1.504464,0.22564,52841600
6/14/1991,1.526786,1.526786,1.455357,1.46875,0.220284,56322000
6/17/1991,1.464286,1.508929,1.464286,1.5,0.224971,41650000
6/18/1991,1.508929,1.544643,1.482143,1.504464,0.22564,61171600
6/19/1991,1.491071,1.508929,1.473214,1.491071,0.223632,44735600
6/20/1991,1.473214,1.5,1.455357,1.5,0.224971,36010800
6/21/1991,1.5,1.517857,1.491071,1.5,0.224971,51503200
6/24/1991,1.491071,1.508929,1.473214,1.491071,0.223632,51996000
6/25/1991,1.5,1.535714,1.491071,1.513393,0.226979,56980000
6/26/1991,1.526786,1.553571,1.508929,1.535714,0.230327,62610800
6/27/1991,1.517857,1.526786,1.491071,1.517857,0.227649,37800000
6/28/1991,1.508929,1.517857,1.4375,1.482143,0.222293,56660800
7/1/1991,1.508929,1.535714,1.491071,1.517857,0.227649,48706000
7/2/1991,1.508929,1.526786,1.491071,1.508929,0.22631,30035600
7/3/1991,1.508929,1.553571,1.491071,1.540179,0.230997,77593600
7/5/1991,1.535714,1.642857,1.526786,1.629464,0.244388,82888400
7/8/1991,1.616071,1.6875,1.607143,1.669643,0.250414,76770400
7/9/1991,1.6875,1.723214,1.660714,1.674107,0.251083,56610400
7/10/1991,1.696429,1.723214,1.669643,1.6875,0.253092,39144000
7/11/1991,1.678571,1.6875,1.642857,1.669643,0.250414,36478400
7/12/1991,1.6875,1.6875,1.651786,1.669643,0.250414,33188400
7/15/1991,1.669643,1.669643,1.625,1.625,0.243718,34496000
7/16/1991,1.625,1.633929,1.553571,1.5625,0.234345,55748000
7/17/1991,1.553571,1.589286,1.508929,1.517857,0.227649,52234000
7/18/1991,1.571429,1.611607,1.535714,1.602679,0.240371,99579200
7/19/1991,1.616071,1.651786,1.607143,1.642857,0.246397,32104800
7/22/1991,1.633929,1.651786,1.625,1.642857,0.246397,27168400
7/23/1991,1.651786,1.660714,1.589286,1.607143,0.24104,33264000
7/24/1991,1.616071,1.633929,1.589286,1.607143,0.24104,32863600
7/25/1991,1.616071,1.633929,1.607143,1.616071,0.242379,16450000
7/26/1991,1.633929,1.633929,1.598214,1.602679,0.240371,18558400
7/29/1991,1.616071,1.625,1.589286,1.625,0.243718,13325200
7/30/1991,1.625,1.669643,1.625,1.660714,0.249075,22965600
7/31/1991,1.660714,1.674107,1.607143,1.651786,0.247736,25701200
8/1/1991,1.642857,1.758929,1.633929,1.754464,0.263136,112106400
8/2/1991,1.776786,1.794643,1.75,1.785714,0.267823,68252800
8/5/1991,1.776786,1.776786,1.723214,1.732143,0.259788,25191600
8/6/1991,1.741071,1.794643,1.705357,1.767857,0.265144,55106800
8/7/1991,1.767857,1.821429,1.763393,1.799107,0.269831,52903200
8/8/1991,1.8125,1.848214,1.785714,1.803571,0.270501,47362000
8/9/1991,1.803571,1.821429,1.776786,1.8125,0.27184,38600800
8/12/1991,1.8125,1.866071,1.803571,1.848214,0.277196,35632800
8/13/1991,1.857143,1.928571,1.857143,1.910714,0.28657,71646400
8/14/1991,1.955357,1.964286,1.924107,1.959821,0.293935,50178800
8/15/1991,1.964286,1.964286,1.892857,1.901786,0.285231,36386000
8/16/1991,1.883929,1.9375,1.866071,1.901786,0.285231,39701200
8/19/1991,1.767857,1.84375,1.732143,1.803571,0.288718,80620400
8/20/1991,1.839286,1.848214,1.803571,1.821429,0.291577,49856800
8/21/1991,1.875,1.933036,1.857143,1.919643,0.307299,55843200
8/22/1991,1.928571,1.955357,1.919643,1.9375,0.310158,41412000
8/23/1991,1.928571,1.982143,1.883929,1.892857,0.303011,60104800
8/26/1991,1.892857,1.910714,1.875,1.892857,0.303011,25398800
8/27/1991,1.892857,1.928571,1.883929,1.928571,0.308729,25088000
8/28/1991,1.928571,1.9375,1.897321,1.901786,0.304441,26896800
8/29/1991,1.901786,1.924107,1.875,1.892857,0.303011,28338800
8/30/1991,1.892857,1.901786,1.866071,1.892857,0.303011,16534000
9/3/1991,1.883929,1.901786,1.857143,1.875,0.300153,17094000
9/4/1991,1.883929,1.883929,1.834821,1.839286,0.294436,29946000
9/5/1991,1.839286,1.848214,1.8125,1.821429,0.291577,19471200
9/6/1991,1.821429,1.848214,1.803571,1.839286,0.294436,19818400
9/9/1991,1.848214,1.910714,1.839286,1.901786,0.304441,31620400
9/10/1991,1.883929,1.90625,1.776786,1.790179,0.286575,45710000
9/11/1991,1.8125,1.821429,1.767857,1.803571,0.288718,44500400
9/12/1991,1.830357,1.830357,1.776786,1.808036,0.289433,29803200
9/13/1991,1.785714,1.794643,1.732143,1.736607,0.277999,41683600
9/16/1991,1.758929,1.758929,1.660714,1.6875,0.270138,51444400
9/17/1991,1.678571,1.75,1.669643,1.75,0.280143,33852000
9/18/1991,1.741071,1.803571,1.732143,1.790179,0.286575,30338000
9/19/1991,1.794643,1.803571,1.767857,1.776786,0.284431,44584400
9/20/1991,1.776786,1.821429,1.767857,1.808036,0.289433,47037200
9/23/1991,1.785714,1.8125,1.758929,1.767857,0.283001,21915600
9/24/1991,1.767857,1.799107,1.723214,1.794643,0.287289,26524400
9/25/1991,1.794643,1.803571,1.758929,1.803571,0.288718,13616400
9/26/1991,1.794643,1.794643,1.75,1.785714,0.28586,17805200
9/27/1991,1.785714,1.8125,1.741071,1.75,0.280143,15702400
9/30/1991,1.758929,1.776786,1.75,1.767857,0.283001,15800400
10/1/1991,1.758929,1.830357,1.75,1.8125,0.290148,32844000
10/2/1991,1.848214,1.848214,1.767857,1.776786,0.284431,4496800
10/3/1991,1.785714,1.785714,1.696429,1.705357,0.272996,45250800
10/4/1991,1.714286,1.741071,1.696429,1.723214,0.275855,19843600
10/7/1991,1.714286,1.741071,1.696429,1.71875,0.27514,16175600
10/8/1991,1.71875,1.732143,1.660714,1.723214,0.275855,43064000
10/9/1991,1.723214,1.741071,1.705357,1.714286,0.274425,33185600
10/10/1991,1.741071,1.75,1.669643,1.705357,0.272996,39303600
10/11/1991,1.71875,1.745536,1.660714,1.732143,0.277284,30013200
10/14/1991,1.75,1.794643,1.741071,1.78125,0.285145,27969200
10/15/1991,1.803571,1.875,1.785714,1.875,0.300153,72052400
10/16/1991,1.875,1.928571,1.866071,1.910714,0.30587,50218000
10/17/1991,1.892857,1.901786,1.839286,1.870536,0.299438,37903600
10/18/1991,1.96875,1.982143,1.946429,1.964286,0.314446,111739600
10/21/1991,1.973214,1.995536,1.9375,1.955357,0.313016,29173200
10/22/1991,1.982143,2.008929,1.946429,1.946429,0.311587,52052000
10/23/1991,1.964286,1.973214,1.883929,1.897321,0.303726,42207200
10/24/1991,1.892857,1.901786,1.839286,1.861607,0.298009,44475200
10/25/1991,1.848214,1.866071,1.8125,1.830357,0.293006,26742800
10/28/1991,1.839286,1.848214,1.8125,1.839286,0.294436,19465600
10/29/1991,1.839286,1.857143,1.8125,1.848214,0.295865,25309200
10/30/1991,1.857143,1.883929,1.767857,1.776786,0.284431,37060800
10/31/1991,1.8125,1.848214,1.785714,1.839286,0.294436,57951600
11/1/1991,1.830357,1.857143,1.803571,1.821429,0.291577,50316000
11/4/1991,1.8125,1.8125,1.732143,1.776786,0.284431,48823600
11/5/1991,1.776786,1.803571,1.741071,1.741071,0.278713,53900000
11/6/1991,1.75,1.758929,1.696429,1.714286,0.274425,59197600
11/7/1991,1.732143,1.803571,1.723214,1.776786,0.284431,74183200
11/8/1991,1.830357,1.919643,1.821429,1.901786,0.304441,93956800
11/11/1991,1.910714,1.946429,1.901786,1.919643,0.307299,41235600
11/12/1991,1.9375,1.955357,1.919643,1.946429,0.311587,41672400
11/13/1991,1.928571,1.946429,1.910714,1.933036,0.309443,46480000
11/14/1991,1.9375,1.973214,1.928571,1.955357,0.313016,47000800
11/15/1991,1.946429,1.955357,1.776786,1.785714,0.28586,64237600
11/18/1991,1.785714,1.875,1.785714,1.861607,0.319478,59684800
11/19/1991,1.848214,1.848214,1.776786,1.830357,0.314115,71372000
11/20/1991,1.830357,1.857143,1.794643,1.803571,0.309518,42025200
11/21/1991,1.803571,1.848214,1.803571,1.821429,0.312582,26703600
11/22/1991,1.821429,1.848214,1.794643,1.830357,0.314115,24460800
11/25/1991,1.821429,1.866071,1.821429,1.830357,0.314115,19608400
11/26/1991,1.839286,1.857143,1.785714,1.839286,0.315647,34818000
11/27/1991,1.830357,1.839286,1.803571,1.821429,0.312582,15808800
11/29/1991,1.803571,1.839286,1.803571,1.8125,0.31105,8523200
12/2/1991,1.8125,1.857143,1.785714,1.848214,0.317179,29724800
12/3/1991,1.857143,1.857143,1.794643,1.803571,0.309518,25715200
12/4/1991,1.8125,1.8125,1.785714,1.803571,0.309518,20137600
12/5/1991,1.803571,1.821429,1.758929,1.785714,0.306454,24799600
12/6/1991,1.767857,1.776786,1.732143,1.741071,0.298792,49246400
12/9/1991,1.75,1.785714,1.741071,1.754464,0.301091,24458000
12/10/1991,1.75,1.767857,1.732143,1.754464,0.301091,30654400
12/11/1991,1.758929,1.776786,1.732143,1.75,0.300324,21140000
12/12/1991,1.763393,1.776786,1.75,1.763393,0.302623,22937600
12/13/1991,1.776786,1.8125,1.776786,1.799107,0.308752,23780400
12/16/1991,1.799107,1.8125,1.785714,1.803571,0.309518,19297600
12/17/1991,1.803571,1.821429,1.794643,1.803571,0.309518,24460800
12/18/1991,1.794643,1.857143,1.785714,1.848214,0.317179,46650800
12/19/1991,1.830357,1.848214,1.8125,1.8125,0.31105,28831600
12/20/1991,1.830357,1.839286,1.794643,1.794643,0.307986,32046000
12/23/1991,1.803571,1.848214,1.785714,1.839286,0.315647,25790800
12/24/1991,1.857143,1.919643,1.848214,1.866071,0.320244,47140800
12/26/1991,1.883929,1.964286,1.866071,1.959821,0.336333,33625200
12/27/1991,1.955357,1.991071,1.946429,1.964286,0.337099,41935600
12/30/1991,1.964286,2.044643,1.964286,2.026786,0.347825,45911600
12/31/1991,2.049107,2.071429,2,2.013393,0.345526,33507600
1/2/1992,1.991071,2.133929,1.982143,2.125,0.36468,58408000
1/3/1992,2.142857,2.151786,2.080357,2.107143,0.361615,47563600
1/6/1992,2.098214,2.107143,2.0625,2.071429,0.355486,28560000
1/7/1992,2.053571,2.125,2.053571,2.111607,0.362381,35366800
1/8/1992,2.089286,2.1875,2.089286,2.160714,0.370809,58186800
1/9/1992,2.160714,2.223214,2.151786,2.223214,0.381535,52127600
1/10/1992,2.196429,2.232143,2.178571,2.223214,0.381535,49056000
1/13/1992,2.223214,2.241071,2.196429,2.214286,0.380002,26964000
1/14/1992,2.223214,2.3125,2.223214,2.303571,0.395325,68451600
1/15/1992,2.303571,2.321429,2.25,2.267857,0.389196,81435200
1/16/1992,2.276786,2.294643,2.232143,2.241071,0.384599,73382400
1/17/1992,2.419643,2.464286,2.3125,2.3125,0.396857,212088800
1/20/1992,2.303571,2.330357,2.285714,2.285714,0.39226,52416000
1/21/1992,2.294643,2.294643,2.178571,2.183036,0.374639,48521200
1/22/1992,2.196429,2.276786,2.1875,2.267857,0.389196,45920000
1/23/1992,2.294643,2.3125,2.25,2.303571,0.395325,34588400
1/24/1992,2.303571,2.348214,2.285714,2.308036,0.396091,44402400
1/27/1992,2.3125,2.330357,2.294643,2.303571,0.395325,20862800
1/28/1992,2.3125,2.334821,2.25,2.330357,0.399922,43430800
1/29/1992,2.3125,2.348214,2.258929,2.258929,0.387664,36139600
1/30/1992,2.267857,2.276786,2.241071,2.276786,0.390728,21778400
1/31/1992,2.285714,2.330357,2.267857,2.3125,0.396857,36139600
2/3/1992,2.3125,2.366071,2.303571,2.348214,0.402986,39533200
2/4/1992,2.348214,2.366071,2.321429,2.348214,0.402986,48232800
2/5/1992,2.366071,2.383929,2.325893,2.361607,0.405285,40376000
2/6/1992,2.348214,2.357143,2.285714,2.290179,0.393027,23284800
2/7/1992,2.294643,2.3125,2.241071,2.285714,0.39226,36884400
2/10/1992,2.285714,2.294643,2.25,2.254464,0.386898,21610400
2/11/1992,2.25,2.276786,2.223214,2.245536,0.385365,30503200
2/12/1992,2.276786,2.339286,2.25,2.330357,0.399922,34490400
2/13/1992,2.330357,2.330357,2.276786,2.294643,0.393793,19003600
2/14/1992,2.276786,2.294643,2.258929,2.290179,0.414714,18146800
2/18/1992,2.294643,2.303571,2.241071,2.241071,0.405822,17088400
2/19/1992,2.241071,2.25,2.205357,2.214286,0.400971,23917600
2/20/1992,2.232143,2.3125,2.223214,2.308036,0.417948,32715200
2/21/1992,2.3125,2.339286,2.303571,2.321429,0.420373,37895200
2/24/1992,2.366071,2.375,2.348214,2.361607,0.427649,42851200
2/25/1992,2.366071,2.446429,2.330357,2.446429,0.443009,56803600
2/26/1992,2.4375,2.5,2.4375,2.495536,0.451901,57271200
2/27/1992,2.5,2.5,2.428571,2.446429,0.443009,30542400
2/28/1992,2.446429,2.464286,2.392857,2.410714,0.436541,22598800
3/2/1992,2.419643,2.446429,2.401786,2.401786,0.434925,22313200
3/3/1992,2.419643,2.428571,2.366071,2.370536,0.429266,24819200
3/4/1992,2.366071,2.383929,2.3125,2.321429,0.420373,28842800
3/5/1992,2.303571,2.339286,2.25,2.267857,0.410672,59180800
3/6/1992,2.267857,2.285714,2.25,2.285714,0.413906,33572000
3/9/1992,2.276786,2.294643,2.267857,2.276786,0.412289,27235600
3/10/1992,2.285714,2.3125,2.276786,2.276786,0.412289,30674000
3/11/1992,2.276786,2.294643,2.25,2.258929,0.409056,32914000
3/12/1992,2.258929,2.276786,2.196429,2.241071,0.405822,38225600
3/13/1992,2.258929,2.276786,2.214286,2.254464,0.408247,19796000
3/16/1992,2.241071,2.267857,2.205357,2.263393,0.409864,14072800
3/17/1992,2.267857,2.276786,2.241071,2.245536,0.40663,21274400
3/18/1992,2.258929,2.285714,2.25,2.276786,0.412289,20258000
3/19/1992,2.276786,2.276786,2.241071,2.25,0.407439,29629600
3/20/1992,2.25,2.258929,2.25,2.258929,0.409056,13540800
3/23/1992,2.25,2.276786,2.25,2.25,0.407439,12518800
3/24/1992,2.267857,2.321429,2.258929,2.321429,0.420373,52354400
3/25/1992,2.321429,2.321429,2.294643,2.303571,0.41714,30388400
3/26/1992,2.3125,2.330357,2.276786,2.285714,0.413906,30755200
3/27/1992,2.28125,2.285714,2.160714,2.178571,0.394504,66133200
3/30/1992,2.1875,2.1875,2.0625,2.075893,0.375911,84758800
3/31/1992,2.080357,2.133929,2.071429,2.080357,0.376719,53158000
4/1/1992,2.044643,2.116071,2.044643,2.107143,0.38157,39914000
4/2/1992,2.107143,2.125,2.084821,2.098214,0.379953,33493600
4/3/1992,2.098214,2.116071,2.089286,2.107143,0.38157,29114400
4/6/1992,2.107143,2.178571,2.107143,2.169643,0.392887,25496800
4/7/1992,2.178571,2.1875,2.044643,2.044643,0.370252,57554000
4/8/1992,2.035714,2.035714,1.955357,1.995536,0.361359,91756000
4/9/1992,2,2.080357,1.973214,2.044643,0.370252,48034000
4/10/1992,2.044643,2.053571,1.964286,1.982143,0.358934,68516000
4/13/1992,1.982143,2.026786,1.973214,2.017857,0.365401,30707600
4/14/1992,2.0625,2.116071,2.044643,2.098214,0.379953,36100400
4/15/1992,2.071429,2.174107,2.053571,2.160714,0.391271,54339600
4/16/1992,2.151786,2.169643,2.089286,2.107143,0.38157,64671600
4/20/1992,2.107143,2.107143,2,2.026786,0.367018,51511600
4/21/1992,2.035714,2.044643,2,2.008929,0.363785,45091200
4/22/1992,2.008929,2.071429,2.008929,2.058036,0.372677,42882000
4/23/1992,2.053571,2.080357,2,2.035714,0.368635,45704400
4/24/1992,2.035714,2.080357,2,2.017857,0.365401,24570000
4/27/1992,2,2.008929,1.964286,1.991071,0.360551,35067200
4/28/1992,1.973214,1.991071,1.892857,1.9375,0.35085,43531600
4/29/1992,1.9375,2.035714,1.9375,2.035714,0.368635,49725200
4/30/1992,2.044643,2.151786,2.017857,2.147321,0.388845,65066400
5/1/1992,2.142857,2.169643,2.080357,2.116071,0.383186,33594400
5/4/1992,2.125,2.1875,2.116071,2.160714,0.391271,30808400
5/5/1992,2.160714,2.165179,2.125,2.160714,0.391271,45021200
5/6/1992,2.169643,2.21875,2.160714,2.205357,0.399355,44497600
5/7/1992,2.196429,2.223214,2.160714,2.169643,0.392887,43089200
5/8/1992,2.196429,2.245536,2.178571,2.214286,0.400971,49674800
5/11/1992,2.214286,2.241071,2.196429,2.223214,0.402588,22724800
5/12/1992,2.223214,2.25,2.205357,2.223214,0.402588,19261200
5/13/1992,2.232143,2.258929,2.223214,2.241071,0.405822,24368400
5/14/1992,2.241071,2.25,2.151786,2.191964,0.396929,39230800
5/15/1992,2.178571,2.1875,2.160714,2.165179,0.392079,30326800
5/18/1992,2.196429,2.196429,2.142857,2.15625,0.390462,32272800
5/19/1992,2.169643,2.169643,2.107143,2.120536,0.383995,32919600
5/20/1992,2.133929,2.151786,2.116071,2.142857,0.388037,43302000
5/21/1992,2.151786,2.151786,2.098214,2.111607,0.382378,34423200
5/22/1992,2.107143,2.133929,2.107143,2.125,0.384803,11617200
5/26/1992,2.125,2.133929,2.098214,2.116071,0.383186,23903600
5/27/1992,2.116071,2.151786,2.107143,2.151786,0.389654,38522400
5/28/1992,2.142857,2.151786,2.107143,2.125,0.384803,31810800
5/29/1992,2.133929,2.165179,2.125,2.133929,0.38642,44562000
6/1/1992,2.044643,2.125,2,2.053571,0.394027,62011600
6/2/1992,2.053571,2.053571,2.008929,2.017857,0.387174,38920000
6/3/1992,2.017857,2.017857,1.928571,1.933036,0.370899,75143600
6/4/1992,1.9375,1.955357,1.910714,1.946429,0.373469,45038000
6/5/1992,1.955357,1.973214,1.9375,1.959821,0.376038,28182000
6/8/1992,1.964286,1.964286,1.928571,1.9375,0.371755,26084800
6/9/1992,1.9375,1.9375,1.910714,1.928571,0.370042,25320400
6/10/1992,1.928571,1.955357,1.910714,1.919643,0.368329,31651200
6/11/1992,1.919643,1.9375,1.910714,1.924107,0.369186,35128800
6/12/1992,1.946429,1.964286,1.9375,1.950893,0.374325,24127600
6/15/1992,1.928571,1.928571,1.875,1.879464,0.36062,47297600
6/16/1992,1.848214,1.857143,1.741071,1.758929,0.337492,91338800
6/17/1992,1.75,1.758929,1.678571,1.696429,0.3255,76062000
6/18/1992,1.696429,1.75,1.598214,1.616071,0.310082,108430000
6/19/1992,1.642857,1.642857,1.5625,1.598214,0.306655,106859200
6/22/1992,1.571429,1.598214,1.526786,1.580357,0.303229,97484800
6/23/1992,1.607143,1.625,1.589286,1.616071,0.310082,77887600
6/24/1992,1.625,1.642857,1.616071,1.642857,0.315221,52766000
6/25/1992,1.660714,1.660714,1.616071,1.629464,0.312651,40152000
6/26/1992,1.633929,1.642857,1.589286,1.616071,0.310082,27591200
6/29/1992,1.633929,1.683036,1.616071,1.669643,0.320361,47107200
6/30/1992,1.669643,1.723214,1.660714,1.714286,0.328927,48336400
7/1/1992,1.714286,1.767857,1.705357,1.75,0.335779,35882000
7/2/1992,1.75,1.75,1.633929,1.651786,0.316934,64162000
7/6/1992,1.660714,1.669643,1.625,1.651786,0.316934,30500400
7/7/1992,1.651786,1.651786,1.553571,1.580357,0.303229,51772000
7/8/1992,1.571429,1.633929,1.571429,1.633929,0.313508,48988800
7/9/1992,1.642857,1.660714,1.633929,1.638393,0.314365,41448400
7/10/1992,1.642857,1.651786,1.602679,1.633929,0.313508,35949200
7/13/1992,1.633929,1.683036,1.616071,1.678571,0.322074,31390800
7/14/1992,1.678571,1.714286,1.678571,1.696429,0.3255,31497200
7/15/1992,1.696429,1.75,1.6875,1.714286,0.328927,43615600
7/16/1992,1.705357,1.75,1.6875,1.741071,0.334066,34949600
7/17/1992,1.607143,1.642857,1.59375,1.607143,0.308369,105910000
7/20/1992,1.598214,1.616071,1.571429,1.598214,0.306655,48031200
7/21/1992,1.625,1.651786,1.607143,1.633929,0.313508,32986800
7/22/1992,1.616071,1.625,1.571429,1.580357,0.303229,40493600
7/23/1992,1.589286,1.598214,1.5625,1.598214,0.306655,42879200
7/24/1992,1.589286,1.651786,1.571429,1.638393,0.314365,33742800
7/27/1992,1.633929,1.660714,1.616071,1.616071,0.310082,599200
7/28/1992,1.625,1.660714,1.616071,1.660714,0.318648,33560800
7/29/1992,1.665179,1.705357,1.660714,1.6875,0.323787,62692000
7/30/1992,1.6875,1.696429,1.669643,1.6875,0.323787,34473600
7/31/1992,1.6875,1.696429,1.669643,1.669643,0.320361,22677200
8/3/1992,1.669643,1.6875,1.625,1.633929,0.313508,17136000
8/4/1992,1.607143,1.633929,1.598214,1.625,0.311795,29929200
8/5/1992,1.625,1.625,1.589286,1.598214,0.306655,34815200
8/6/1992,1.580357,1.589286,1.526786,1.571429,0.301516,64492400
8/7/1992,1.5,1.5625,1.482143,1.549107,0.297233,54790400
8/10/1992,1.544643,1.589286,1.535714,1.575893,0.302372,22862000
8/11/1992,1.589286,1.589286,1.535714,1.553571,0.29809,30326800
8/12/1992,1.5625,1.580357,1.544643,1.575893,0.302372,30346400
8/13/1992,1.589286,1.625,1.580357,1.598214,0.306655,42747600
8/14/1992,1.607143,1.616071,1.589286,1.598214,0.306655,34025600
8/17/1992,1.580357,1.598214,1.5625,1.598214,0.331549,32177600
8/18/1992,1.589286,1.616071,1.589286,1.598214,0.331549,28078400
8/19/1992,1.59375,1.616071,1.589286,1.589286,0.329697,42635600
8/20/1992,1.598214,1.607143,1.580357,1.598214,0.331549,27227200
8/21/1992,1.598214,1.616071,1.571429,1.59375,0.330623,27367200
8/24/1992,1.580357,1.598214,1.544643,1.544643,0.320436,38043600
8/25/1992,1.544643,1.589286,1.544643,1.584821,0.328771,33090400
8/26/1992,1.580357,1.589286,1.544643,1.580357,0.327845,30265200
8/27/1992,1.598214,1.611607,1.580357,1.589286,0.329697,20686400
8/28/1992,1.580357,1.616071,1.571429,1.607143,0.333402,15310400
8/31/1992,1.607143,1.651786,1.598214,1.642857,0.340811,30279200
9/1/1992,1.651786,1.660714,1.633929,1.660714,0.344515,15072400
9/2/1992,1.660714,1.741071,1.660714,1.732143,0.359333,47474000
9/3/1992,1.75,1.758929,1.705357,1.705357,0.353776,52964800
9/4/1992,1.723214,1.723214,1.669643,1.6875,0.350072,15808800
9/8/1992,1.669643,1.714286,1.660714,1.705357,0.353776,17500000
9/9/1992,1.714286,1.758929,1.705357,1.75,0.363037,39300800
9/10/1992,1.714286,1.767857,1.696429,1.758929,0.36489,57044400
9/11/1992,1.75,1.758929,1.696429,1.700893,0.35285,44970800
9/14/1992,1.75,1.785714,1.732143,1.767857,0.366742,53670400
9/15/1992,1.758929,1.758929,1.705357,1.723214,0.357481,54630800
9/16/1992,1.705357,1.723214,1.660714,1.678571,0.348219,44679600
9/17/1992,1.6875,1.6875,1.620536,1.642857,0.340811,43108800
9/18/1992,1.633929,1.674107,1.616071,1.660714,0.344515,28901600
9/21/1992,1.669643,1.705357,1.651786,1.660714,0.344515,22419600
9/22/1992,1.669643,1.669643,1.616071,1.633929,0.338958,27885200
9/23/1992,1.642857,1.696429,1.625,1.696429,0.351924,30993200
9/24/1992,1.6875,1.705357,1.651786,1.651786,0.342663,31413200
9/25/1992,1.651786,1.660714,1.616071,1.625,0.337106,34367200
9/28/1992,1.607143,1.607143,1.5625,1.598214,0.331549,37380000
9/29/1992,1.589286,1.625,1.571429,1.602679,0.332475,39317600
9/30/1992,1.607143,1.625,1.589286,1.611607,0.334328,25012400
10/1/1992,1.598214,1.611607,1.580357,1.580357,0.327845,30682400
10/2/1992,1.589286,1.598214,1.535714,1.5625,0.32414,28386400
10/5/1992,1.544643,1.5625,1.482143,1.553571,0.322288,66239600
10/6/1992,1.5625,1.607143,1.526786,1.598214,0.331549,28361200
10/7/1992,1.607143,1.616071,1.553571,1.5625,0.32414,28327600
10/8/1992,1.571429,1.580357,1.535714,1.553571,0.322288,31743600
10/9/1992,1.553571,1.571429,1.535714,1.549107,0.321362,14686000
10/12/1992,1.544643,1.580357,1.544643,1.571429,0.325993,17908800
10/13/1992,1.598214,1.642857,1.571429,1.620536,0.33618,36794800
